X_TREE	Y_TREE	BAREA	DBH	VOL	SPP
414.71	405.88	0.16	45	2.27	0
416.14	409.92	0.13	41	1.82	0
419.32	410.52	0.18	48	2.65	2
423.7	409.71	0.13	41	1.82	0
454.21	391.92	0.15	44	2.16	2
447.44	391.86	0.02	15	0.14	0
450.2	396.1	0.09	33	1.07	1
450.35	401.38	0.1	36	1.33	2
452.11	405.67	0.01	12	0.08	3
458	403.14	0.15	44	2.16	1
458.19	397.42	0.15	43	2.04	2
467.32	401.27	0.12	39	1.61	4
466.28	407.54	0.02	17	0.19	3
468.62	406.5	0.08	32	0.99	1
474.25	399.77	0.12	39	1.61	4
471.58	397.39	0.14	42	1.93	4
463.69	393.85	0.15	43	2.04	1
460.46	390.04	0.2	51	3.05	4
464.05	383.63	0.11	38	1.51	4
472.41	383.08	0.21	52	3.19	2
475.64	389.37	0.1	36	1.33	4
477.99	395.33	0.18	48	2.65	2
480.24	391.44	0.15	43	2.04	4
486.16	394.65	0.15	44	2.16	4
490.49	388.22	0.13	40	1.71	4
492.84	385.03	0.13	41	1.82	4
495.47	386.04	0.13	40	1.71	4
498.8	384.6	0.11	38	1.51	4
501.49	391.51	0.1	36	1.33	4
503.69	382	0.17	47	2.52	5
500.08	378.17	0.12	39	1.61	5
509.67	379.63	0.08	31	0.91	7
516.95	379.18	0.11	38	1.51	1
516.53	385.44	0.09	33	1.07	1
523.11	384.29	0.11	38	1.51	1
527.21	381.57	0.03	21	0.34	0
511.48	375.49	0.08	32	0.99	2
505.36	374.27	0.13	41	1.82	5
504.27	368.18	0.02	16	0.16	0
502	366.11	0.01	12	0.08	5
504.22	362.47	0.01	12	0.08	0
504.7	362.23	0.17	46	2.4	2
499.58	362.54	0.01	13	0.09	0
496.78	360.94	0.13	41	1.82	1
495.37	360.34	0.03	18	0.22	0
491.46	363.9	0.1	36	1.33	4
497.52	370.33	0.17	46	2.4	2
492.05	370.65	0.13	40	1.71	4
487.57	373.27	0.09	34	1.15	4
489.83	377.77	0.18	48	2.65	4
486.71	384.05	0.11	38	1.51	4
483.8	380.89	0.1	35	1.24	4
483.99	373.11	0.2	50	2.91	4
485.28	367.34	0.11	38	1.51	4
485.68	362.52	0.15	44	2.16	4
490.53	360.64	0.2	50	2.91	4
496.74	353.98	0.07	29	0.77	1
493.29	345.84	0.11	37	1.42	1
488.14	354.63	0.08	31	0.91	4
485	356.84	0.13	40	1.71	4
480.04	361.01	0.11	38	1.51	4
474.62	365.12	0.1	36	1.33	4
468.12	375.83	0.16	45	2.27	2
464.5	378.35	0.16	45	2.27	4
457.87	378.81	0.19	49	2.78	4
457.89	374	0.15	43	2.04	0
464.92	371.48	0.13	40	1.71	4
466.23	369.8	0.01	13	0.09	0
468.05	367.07	0.11	38	1.51	4
472.09	362.36	0.1	35	1.24	4
477.58	358.7	0.1	36	1.33	4
479.9	349.91	0.23	54	3.48	4
486.06	347.74	0.01	13	0.09	0
483.3	346.77	0.03	19	0.26	5
484.56	350.08	0.15	44	2.16	2
492.58	337.42	0.05	25	0.53	0
490.26	334	0.02	14	0.11	0
482.89	333.18	0.09	34	1.15	2
480.06	330.03	0.03	20	0.3	1
477.53	333.25	0.09	33	1.07	1
479.74	338.84	0.11	37	1.42	5
481.38	343.08	0.02	15	0.14	5
477.28	342.38	0.1	35	1.24	2
475.52	341.52	0.03	18	0.22	0
475.85	324.91	0.11	37	1.42	4
476.64	320.61	0.09	33	1.07	1
466.31	323.71	0.14	42	1.93	2
466.09	330.17	0.07	29	0.77	1
469.59	334.29	0.13	40	1.71	5
470.19	336.45	0.08	32	0.99	1
464.11	336.46	0.1	36	1.33	0
463.97	340.8	0.01	13	0.09	5
459.84	339.74	0.13	41	1.82	3
455.91	331.89	0.1	36	1.33	5
452.91	329.2	0.03	20	0.3	0
452.79	338.39	0.13	41	1.82	4
451.59	342.4	0.05	26	0.58	3
459.68	345.53	0.15	44	2.16	5
458.05	348.8	0.05	26	0.58	5
467.9	345.3	0.2	50	2.91	4
475.2	347.72	0.15	43	2.04	4
463.66	324.57	0.02	16	0.16	1
450.64	380.42	0.08	31	0.91	2
448.73	376.07	0.02	14	0.11	0
447.98	374.45	0.1	35	1.24	2
454.63	373.87	0.03	21	0.34	0
451.83	369.54	0.02	15	0.14	4
456.25	367.41	0.07	30	0.84	2
456.5	363.52	0.17	47	2.52	4
460.24	362.76	0.09	34	1.15	4
462.92	364.89	0.11	37	1.42	4
467.24	359.35	0.04	23	0.43	4
465.51	354.96	0.14	42	1.93	4
470.81	355.2	0.15	44	2.16	4
474.96	353.28	0.08	32	0.99	4
446.93	338.59	0.19	49	2.78	3
446.89	349.62	0.15	44	2.16	5
447.45	352.36	0.02	14	0.11	0
447.72	355.84	0.1	35	1.24	4
450.11	357.18	0.07	29	0.77	0
448.3	359.35	0.02	16	0.16	0
446.93	361.98	0.01	13	0.09	4
449.21	362.33	0.03	18	0.22	0
447.25	364.88	0.02	15	0.14	0
443.99	363.75	0.11	37	1.42	4
439.17	360.01	0.05	24	0.47	0
433.39	345.96	0.01	12	0.08	5
427.96	352.77	0.4	71	6.34	4
422.74	355.17	0.58	86	9.36	4
422.23	363.06	0.01	12	0.08	0
409.92	365.56	0.25	56	3.77	0
407.37	373.17	0.32	64	5.08	4
412.04	379.67	0.26	57	3.93	0
420.07	372.57	0.17	46	2.4	1
425.63	375.22	0.09	34	1.15	0
428.85	380	0.43	74	6.91	4
431.02	381.83	0.01	12	0.08	0
433.41	378.79	0.34	66	5.43	2
439.51	376.27	0.05	24	0.47	1
438.53	373.8	0.13	41	1.82	1
440.83	372.63	0.01	12	0.08	0
438.08	369.78	0.04	22	0.38	3
433.38	368.23	0.59	87	9.57	4
428.47	363.51	0.1	36	1.33	3
432.21	360.31	0.29	61	4.57	4
444.14	368.85	0.05	24	0.47	0
444.26	370.71	0.06	27	0.64	7
447.27	379.7	0.03	20	0.3	0
442.81	382.37	0.09	34	1.15	2
444.87	383.5	0.01	12	0.08	0
447.24	384.83	0.11	38	1.51	1
401.84	326.41	0.04	23	0.43	3
399.49	327.14	0.13	41	1.82	2
402.39	330.7	0.01	12	0.08	4
403.46	334.77	0.29	61	4.57	0
396.88	334.63	0.01	12	0.08	4
394.19	340.83	0.32	64	5.08	0
395.52	341.35	0.02	15	0.14	0
400.23	343.43	0.15	44	2.16	0
393.82	350.82	0.27	59	4.24	0
385.95	350.3	0.24	55	3.62	0
385.41	358.03	0.11	38	1.51	0
387.9	364.43	0.1	36	1.33	0
395.41	369.33	0.07	29	0.77	3
395.48	365.16	0.15	43	2.04	0
400.26	363.57	0.07	30	0.84	0
400.9	357.05	0.05	25	0.53	3
406.27	356.33	0.41	72	6.53	0
411.85	352.86	0.18	48	2.65	0
411.59	349.58	0.01	13	0.09	5
426.91	344.33	0.28	60	4.41	0
426.73	337.97	0.36	68	5.79	0
437.99	336.46	0.14	42	1.93	0
421.85	328.39	0.33	65	5.25	2
419.98	332.96	0.05	24	0.47	0
418.05	330.85	0.3	62	4.74	0
417.17	327.57	0.06	27	0.64	0
413.74	329.83	0.01	13	0.09	3
414.26	332.65	0.26	58	4.08	0
402.05	337.91	0.03	18	0.22	3
379.29	349	0.18	48	2.65	1
376.48	341.59	0.03	18	0.22	0
385.15	335.07	0.1	36	1.33	0
379.78	329.96	0.15	44	2.16	2
376.62	334.86	0.03	19	0.26	0
372.02	336.27	0.26	57	3.93	0
370.47	336.37	0.03	19	0.26	0
366.01	338.62	0.17	46	2.4	0
362.75	345.82	0.14	42	1.93	0
359.16	339.97	0.03	20	0.3	0
350.52	338.45	0.17	47	2.52	1
355.3	335.54	0.03	21	0.34	0
344.45	332.99	0.05	26	0.58	0
350.63	328.8	0.22	53	3.33	0
355.75	323.19	0.05	24	0.47	0
361.32	324.1	0.28	60	4.41	0
365.77	327	0.02	17	0.19	0
361.28	329.51	0.02	17	0.19	0
357.69	330.39	0.01	12	0.08	0
359.06	332.85	0.11	38	1.51	0
364.77	332.1	0.14	42	1.93	0
366.84	320.09	0.08	31	0.91	0
372.76	326.41	0.18	48	2.65	7
375.06	324.26	0.04	23	0.43	0
389.93	329.74	0.02	14	0.11	0
388.8	328.82	0.13	41	1.82	0
387.43	322.11	0.17	47	2.52	1
389.98	317.64	0.03	18	0.22	3
393.52	317.56	0.24	55	3.62	1
382.32	319.79	0.05	25	0.53	0
378.41	319.32	0.17	47	2.52	2
374.55	312.13	0.09	34	1.15	7
376.4	311.4	0.03	21	0.34	0
379.44	310.33	0.19	49	2.78	2
382.84	311.12	0.01	12	0.08	0
405.6	319.09	0.13	41	1.82	0
384.6	310.38	0.02	17	0.19	0
387.17	308.98	0.15	44	2.16	2
393.33	311.26	0.05	24	0.47	3
396.32	311.57	0.02	15	0.14	3
398.95	318.17	0.15	44	2.16	2
399.37	311.43	0.1	35	1.24	1
404.59	313.13	0.16	45	2.27	2
398.97	304.55	0.07	30	0.84	3
397.87	300.79	0.19	49	2.78	2
397.79	300.12	0.02	16	0.16	3
405.26	298.99	0.03	21	0.34	3
406.89	296.94	0.06	28	0.71	3
410.3	296.64	0.16	45	2.27	2
408.35	310	0.05	25	0.53	3
411.63	310.92	0.03	19	0.26	3
411.79	314.36	0.1	36	1.33	3
414.29	324	0.28	60	4.41	0
409.97	325.82	0.01	12	0.08	0
421.13	319.13	0.04	22	0.38	3
425.39	325.76	0.01	13	0.09	4
436.74	330.64	0.11	38	1.51	0
436.86	328.54	0.01	12	0.08	0
430.42	323.27	0.12	39	1.61	0
436.93	324.75	0.13	41	1.82	1
444.46	329.74	0.26	57	3.93	0
445.38	325.28	0.05	25	0.53	0
440.39	320.18	0.44	75	7.11	5
433.8	322.11	0.02	16	0.16	0
434.08	317.8	0.02	15	0.14	3
434.53	312.24	0.2	51	3.05	3
430.8	315.32	0.26	57	3.93	0
425.53	312.73	0.02	15	0.14	5
422.59	302.85	0.23	54	3.48	2
421.32	302.26	0.03	21	0.34	0
416.48	296.95	0.01	13	0.09	3
414.41	294.42	0.15	44	2.16	1
419.38	296.33	0.3	62	4.74	7
421.14	295.34	0.01	12	0.08	0
427.05	294.91	0.21	52	3.19	4
427.54	292.89	0.05	24	0.47	0
429.7	293.68	0.01	13	0.09	0
433.13	295.42	0.11	38	1.51	2
431.85	301.51	0.03	20	0.3	0
432.33	306.15	0.17	46	2.4	1
439.61	309.26	0.03	21	0.34	0
441.86	307.49	0.11	38	1.51	2
448.67	304.64	0.07	30	0.84	1
431.59	298.58	0.02	14	0.11	3
450.31	312.63	0.01	13	0.09	0
446.53	313.54	0.1	36	1.33	0
453.67	314.96	0.01	12	0.08	0
453.77	317.38	0.21	52	3.19	4
454.77	319.87	0.03	19	0.26	0
455.92	323.54	0.1	36	1.33	2
468.18	318.94	0.02	15	0.14	4
471.91	316.05	0.03	20	0.3	0
473.18	314.34	0.08	32	0.99	2
466.81	312.53	0.15	44	2.16	2
466.73	313.32	0.02	14	0.11	0
462.76	314.93	0.04	23	0.43	4
453.3	310.01	0.09	34	1.15	1
457.65	309.09	0.14	42	1.93	3
464.97	304.17	0.05	25	0.53	1
462.23	304.05	0.03	20	0.3	0
460.01	300.73	0.12	39	1.61	2
452.97	302.73	0.07	29	0.77	3
455.91	298.69	0.02	16	0.16	3
454.39	295.54	0.07	29	0.77	1
447.53	295.48	0.19	49	2.78	1
447.5	291.74	0.01	13	0.09	3
450.81	288.27	0.14	42	1.93	0
452.08	283.56	0.12	39	1.61	4
465.89	338.07	0.13	41	1.82	0
442.01	282.67	0.15	44	2.16	0
434.71	287.28	0.03	20	0.3	0
429.65	287.37	0.03	19	0.26	0
431.91	290.48	0.11	37	1.42	0
440.13	291.66	0.15	44	2.16	0
346.83	315.45	0.2	50	2.91	2
341.87	316.11	0.13	40	1.71	2
338.41	314.04	0.09	34	1.15	0
337.49	308.38	0.19	49	2.78	2
321.58	296.32	0.01	13	0.09	1
343.07	304.51	0.09	34	1.15	2
344.27	310.63	0.12	39	1.61	0
348.16	309.89	0.11	38	1.51	2
352.05	308.16	0.15	44	2.16	0
358.23	310.42	0.15	44	2.16	0
355.3	304.72	0.04	22	0.38	0
363.88	309.82	0.18	48	2.65	0
362.1	304.22	0.12	39	1.61	0
363.63	301.2	0.11	38	1.51	0
367.17	294.24	0.3	62	4.74	0
378.89	300.52	0.04	23	0.43	0
380.65	298.86	0.05	25	0.53	0
383.88	296.89	0.03	20	0.3	0
378.39	289.26	0.01	12	0.08	3
378.6	285.35	0.02	17	0.19	4
377.41	282.95	0.28	60	4.41	0
373.05	276.02	0.31	63	4.91	0
369.89	283.34	0.03	20	0.3	1
358.65	278.41	0.02	15	0.14	4
357.46	277.21	0.31	63	4.91	0
355.26	285.29	0.27	59	4.24	0
345.7	284.5	0.32	64	5.08	0
337.46	294.5	0.26	57	3.93	0
329.84	294.44	0.32	64	5.08	0
327.28	305.65	0.03	18	0.22	3
343.01	297.56	0.26	57	3.93	0
330.84	285.99	0.21	52	3.19	0
329.54	288.05	0.03	19	0.26	3
323.89	280.62	0.31	63	4.91	0
318.19	274.8	0.01	12	0.08	1
324.11	272.79	0.15	43	2.04	3
313.14	270.54	0.31	63	4.91	0
307.34	273.41	0.01	13	0.09	1
309.87	266.97	0.19	49	2.78	0
307.65	260.53	0.19	49	2.78	0
303.38	258.4	0.15	43	2.04	2
313.29	256.95	0.17	46	2.4	0
317.08	261.76	0.17	47	2.52	0
318.05	266.95	0.01	13	0.09	3
329.45	269.02	0.17	46	2.4	0
338.44	277.2	0.34	66	5.43	0
339.49	268.2	0.26	57	3.93	0
351.07	275.49	0.15	44	2.16	0
351.36	274.04	0.01	13	0.09	3
347.88	269.26	0.26	57	3.93	0
350.32	267.33	0.01	13	0.09	3
345.91	257.05	0.28	60	4.41	0
355.25	261.03	0.29	61	4.57	0
363.43	268.23	0.25	56	3.77	0
365.98	268.92	0.05	26	0.58	3
358.59	258.12	0.01	12	0.08	1
355.54	255.87	0.2	50	2.91	0
360.02	251.67	0.02	15	0.14	1
358.47	245.66	0.28	60	4.41	0
348.37	239.88	0.24	55	3.62	0
348.72	247.49	0.21	52	3.19	0
343.15	247.51	0.02	17	0.19	3
343.18	251.65	0.01	13	0.09	3
341.52	245.38	0.19	49	2.78	0
336.89	237.63	0.25	56	3.77	0
334.94	247.78	0.17	47	2.52	0
331.13	248.6	0.17	46	2.4	0
323.07	243.8	0.11	38	1.51	0
318.33	248.26	0.11	38	1.51	0
319.65	253.67	0.17	47	2.52	2
325.02	254.61	0.28	60	4.41	0
329.68	259.37	0.12	39	1.61	0
324.77	262.97	0.23	54	3.48	0
337.56	256.06	0.17	47	2.52	0
299.44	253.7	0.14	42	1.93	0
305.4	248.85	0.26	58	4.08	0
311.91	247.37	0.33	65	5.25	0
316.24	243.86	0.17	46	2.4	0
318.6	241.01	0.29	61	4.57	0
326.37	237.05	0.5	80	8.11	0
320.76	231.74	0.11	37	1.42	2
327.65	228.95	0.17	46	2.4	0
327.54	223.2	0.2	50	2.91	0
328.81	219.38	0.1	35	1.24	0
331.75	214.62	0.17	46	2.4	0
329.43	210.56	0.19	49	2.78	0
321.86	215.29	0.2	50	2.91	0
318.87	219.07	0.26	57	3.93	0
318.59	209.12	0.32	64	5.08	0
308.31	223.15	0.15	44	2.16	0
303.58	213.74	0.41	72	6.53	0
309.97	231.57	0.24	55	3.62	0
300.28	233.72	0.2	50	2.91	0
291.91	238.81	0.21	52	3.19	0
289.78	240.83	0.01	13	0.09	1
292.59	244.07	0.2	50	2.91	0
295.7	244.64	0.15	44	2.16	0
300.07	240.9	0.18	48	2.65	0
303.54	238.05	0.17	47	2.52	0
312.2	238.38	0.12	39	1.61	0
277.8	208.3	0.35	67	5.61	6
276.41	219.7	0.19	49	2.78	4
277.29	224.01	0.02	17	0.19	0
273.23	224.33	0.01	12	0.08	1
275.09	227.18	0.27	59	4.24	4
269.24	227.38	0.25	56	3.77	0
272.5	230.46	0.03	20	0.3	3
277.34	236.87	0.2	51	3.05	0
283.34	236.85	0.02	17	0.19	1
282.92	235.79	0.23	54	3.48	4
289.93	235.66	0.07	29	0.77	0
290.69	229.89	0.21	52	3.19	4
285.13	223.39	0.02	14	0.11	4
283.49	224.95	0.45	76	7.3	2
289.24	213.39	0.04	22	0.38	0
291.15	218.79	0.01	12	0.08	4
294.39	216.09	0.13	41	1.82	4
294.01	209.19	0.38	70	6.15	2
306.78	206.09	0.3	62	4.74	0
314.97	198.63	0.4	71	6.34	2
306.09	189.04	0.17	46	2.4	4
306.49	184.03	0.26	57	3.93	0
309.47	176.02	0.02	14	0.11	0
312.27	177.77	0.05	24	0.47	1
314.62	174.3	0.16	45	2.27	0
311.39	181.79	0.01	12	0.08	4
302.5	178.38	0.01	12	0.08	0
298.73	188.98	0.2	50	2.91	0
302.18	169.38	0.03	21	0.34	3
299.66	167.06	0.02	14	0.11	2
294.35	169.72	0.01	13	0.09	1
295.32	170.58	0.01	13	0.09	1
291.75	169.02	0.52	81	8.31	0
288.52	172.81	0.01	13	0.09	0
296.36	172.67	0.01	13	0.09	2
258.05	221.49	0.02	16	0.16	0
288.23	179.04	0.02	14	0.11	0
283.18	173.17	0.03	19	0.26	1
285.42	181.57	0.03	18	0.22	0
289.74	184.93	0.28	60	4.41	0
294.27	190.57	0.27	59	4.24	0
291.27	196.59	0.15	43	2.04	4
294.98	199.78	0.21	52	3.19	4
297.31	198.21	0.26	57	3.93	4
301.76	196.34	0.02	17	0.19	1
305.4	196.03	0.15	43	2.04	0
285.26	191.77	0.01	12	0.08	0
281.77	191.32	0.26	58	4.08	4
259.53	222.35	0.38	70	6.15	2
278.66	201.03	0.34	66	5.43	4
275.73	190.41	0.34	66	5.43	4
261.13	223.39	0.01	13	0.09	1
280.94	180.3	0.01	12	0.08	0
278.53	180.93	0.01	12	0.08	0
277.71	180.33	0.32	64	5.08	4
273.39	176.2	0.24	55	3.62	4
272.74	183.55	0.18	48	2.65	4
272.27	185.86	0.01	12	0.08	0
268.04	182.46	0.15	43	2.04	7
262.52	177.95	0.12	39	1.61	0
260.92	181.33	0.32	64	5.08	0
265.64	188.7	0.28	60	4.41	4
272.44	194.13	0.1	36	1.33	0
273.13	203.73	0.38	70	6.15	4
269.96	198.38	0.21	52	3.19	0
250.84	182.09	0.21	52	3.19	4
248.31	184.78	0.2	51	3.05	0
238.25	188.91	0.01	12	0.08	0
242.31	193.32	0.37	69	5.97	4
230.41	191.38	0.45	76	7.3	0
221.22	191.21	0.3	62	4.74	4
215.91	193.23	0.37	69	5.97	4
215.4	194.8	0.08	32	0.99	3
225.93	197.53	0.37	69	5.97	4
266.93	208.18	0.18	48	2.65	0
225.42	202.85	0.3	62	4.74	3
232.71	206.31	0.34	66	5.43	4
259.73	211.12	0.28	60	4.41	4
236.51	208	0.03	19	0.26	1
240.34	207.52	0.09	33	1.07	4
242.52	202.68	0.13	41	1.82	4
240.89	198.98	0.02	15	0.14	0
248.93	199.9	0.01	12	0.08	5
249.27	203.56	0.48	78	7.7	4
261.65	204.7	0.24	55	3.62	4
256.27	213.05	0.02	15	0.14	0
255.83	202.96	0.66	92	10.65	4
260.78	199.04	0.13	40	1.71	2
264.91	192.56	0.02	14	0.11	1
252.91	188.1	0.23	54	3.48	0
265.91	219.73	0.21	52	3.19	0
282.41	206.96	0.32	64	5.08	0
287.86	205.7	0.23	54	3.48	4
306.43	173.27	0.28	60	4.41	0
317.02	171.29	0.03	19	0.26	5
321.86	176.48	0.26	57	3.93	0
321.41	181.79	0.41	72	6.53	0
353.21	166.9	0.03	20	0.3	0
356.04	163.87	0.02	15	0.14	0
357.64	161.37	0.43	74	6.91	4
362.29	160.26	0.02	15	0.14	0
366.69	158.07	0.27	59	4.24	4
368.82	163.62	0.12	39	1.61	0
373.36	162.41	0.02	16	0.16	1
368.44	159.56	0.03	18	0.22	1
385.04	147.05	0.01	13	0.09	4
381.1	145.6	0.3	62	4.74	0
377.73	138.44	0.34	66	5.43	0
382.18	137.51	0.07	29	0.77	1
369.02	138.33	0.23	54	3.48	4
371.58	141.9	0.28	60	4.41	4
373.79	139.8	0.04	22	0.38	3
374.02	140.75	0.02	15	0.14	3
368.13	142.44	0.15	43	2.04	4
369.65	144.56	0.03	19	0.26	0
361.27	144.13	0.18	48	2.65	4
364.95	148.51	0.19	49	2.78	4
370.1	148.76	0.03	19	0.26	1
361.34	148.58	0.2	51	3.05	4
360.89	151.68	0.02	15	0.14	0
364.61	156.22	0.02	14	0.11	0
358.19	153.17	0.05	24	0.47	0
356.83	146.68	0.3	62	4.74	4
359.23	146.71	0.04	23	0.43	0
354.58	146.31	0.05	26	0.58	0
352.17	147.97	0.05	26	0.58	0
345.18	145.7	0.19	49	2.78	4
346.7	151.45	0.35	67	5.61	4
346.09	155.08	0.25	56	3.77	4
347.43	149.68	0.01	12	0.08	0
352.67	152.76	0.2	51	3.05	4
354.22	154.07	0.01	12	0.08	0
351.23	154.67	0.02	16	0.16	0
351.41	157.54	0.02	14	0.11	0
347.29	160	0.25	56	3.77	4
349.65	162.33	0.02	16	0.16	0
352.31	162.13	0.28	60	4.41	4
356.89	157.77	0.28	60	4.41	4
347.49	164.67	0.26	57	3.93	4
345.79	165.77	0.01	12	0.08	0
342.88	191.15	0.26	57	3.93	0
337.39	195.89	0.01	12	0.08	1
331.8	191.48	0.02	14	0.11	0
325.08	192.93	0.41	72	6.53	0
327.62	199.44	0.44	75	7.11	0
335.57	198.93	0.21	52	3.19	0
337.02	202.47	0.01	13	0.09	1
334.61	207.54	0.15	43	2.04	0
340.27	209.43	0.18	48	2.65	0
347.96	213.03	0.03	19	0.26	1
354.81	209.48	0.32	64	5.08	0
353.4	199.35	0.19	49	2.78	0
354.43	198.88	0.02	14	0.11	3
352.1	198.68	0.03	18	0.22	3
349.02	199.58	0.3	62	4.74	2
347.31	195.43	0.02	15	0.14	3
347.77	195.46	0.01	12	0.08	3
366.18	207.72	0.17	47	2.52	0
371.24	208.47	0.18	48	2.65	0
376.12	206.49	0.26	58	4.08	0
379.82	202.13	0.06	28	0.71	0
370.59	201.67	0.26	57	3.93	0
368.08	194.49	0.15	44	2.16	0
378.7	195.95	0.44	75	7.11	0
379.05	194.4	0.02	14	0.11	5
385.87	192.63	0.3	62	4.74	0
396.48	191.54	0.11	38	1.51	1
396.28	185.23	0.26	57	3.93	0
383.19	182.62	0.2	50	2.91	2
375.63	186.65	0.17	47	2.52	0
375.97	187.22	0.02	14	0.11	1
372.33	179.09	0.36	68	5.79	0
378.39	177.94	0.32	64	5.08	0
376.38	171.69	0.2	50	2.91	0
387.79	169.86	0.22	53	3.33	0
359.99	176.31	0.22	53	3.33	0
365.59	177.78	0.16	45	2.27	0
356.95	179.62	0.2	51	3.05	2
344.11	226.88	0.07	30	0.84	0
348.4	221.12	0.16	45	2.27	0
351.01	218.07	0.01	12	0.08	1
352.96	219.26	0.02	15	0.14	1
353.33	224.71	0.18	48	2.65	0
359.28	221.68	0.29	61	4.57	0
363.34	227.51	0.11	37	1.42	0
363.14	228.09	0.02	14	0.11	1
365.03	221.53	0.02	15	0.14	1
369.87	225.04	0.02	14	0.11	1
371.64	220.62	0.21	52	3.19	0
374.53	220.57	0.02	15	0.14	1
377.19	224.9	0.02	14	0.11	1
378.27	215.66	0.17	47	2.52	0
381.35	218.06	0.13	40	1.71	0
382.44	218.2	0.02	14	0.11	1
382.94	214.04	0.1	36	1.33	0
387.25	214.51	0.17	47	2.52	0
391.17	218.68	0.29	61	4.57	0
415.3	214.89	0.26	57	3.93	0
396.44	203.29	0.19	49	2.78	0
401.55	206.11	0.01	12	0.08	5
404.76	209.81	0.21	52	3.19	0
399.09	214.44	0.14	42	1.93	0
396.95	219.81	0.22	53	3.33	0
387.33	229.5	0.34	66	5.43	0
383.61	229.94	0.02	15	0.14	1
381.1	228.76	0.01	13	0.09	1
372.96	237.4	0.2	50	2.91	0
375.1	238.54	0.02	14	0.11	1
373.55	233.02	0.02	16	0.16	1
367.97	231.19	0.2	51	3.05	0
366.77	238.74	0.17	47	2.52	0
369.29	238.73	0.02	14	0.11	1
359.86	236.97	0.23	54	3.48	0
355.06	235.43	0.01	12	0.08	1
362.35	249.79	0.02	14	0.11	3
364.28	250.54	0.22	53	3.33	0
367.92	254.61	0.02	14	0.11	1
371.57	251	0.01	13	0.09	1
369.25	249.61	0.15	43	2.04	0
374.8	249.42	0.28	60	4.41	0
375.85	245.49	0.02	16	0.16	1
379.69	243.65	0.22	53	3.33	0
381.36	247.33	0.01	13	0.09	1
385.63	240.94	0.3	62	4.74	0
390.12	238.11	0.02	17	0.19	1
394.68	237.11	0.01	12	0.08	1
395.53	234.79	0.02	15	0.14	1
399.39	231.92	0.22	53	3.33	0
407.72	228.33	0.26	57	3.93	0
408.25	231.06	0.01	13	0.09	1
416.37	231.1	0.2	51	3.05	0
417.31	223.87	0.01	12	0.08	5
419.19	218.13	0.02	15	0.14	1
422.23	220.39	0.01	12	0.08	1
422.61	222.66	0.01	13	0.09	1
428.09	227.67	0.02	14	0.11	1
433.92	230.69	0.26	57	3.93	0
433.34	231.1	0.02	14	0.11	1
437.63	234.13	0.02	16	0.16	1
438.41	232.8	0.01	12	0.08	1
440.27	233.74	0.02	17	0.19	1
430.52	237.07	0.15	43	2.04	0
424.16	234.14	0.01	12	0.08	5
423.39	232.32	0.14	42	1.93	0
412.43	235.41	0.01	12	0.08	1
407.37	237.89	0.2	51	3.05	0
405.97	242.47	0.14	42	1.93	0
401.27	241.77	0.01	12	0.08	1
394.6	242.3	0.33	65	5.25	0
392.66	247.45	0.34	66	5.43	0
384.52	250.36	0.03	18	0.22	1
383.8	253.53	0.17	47	2.52	0
375.23	256.82	0.02	15	0.14	1
376.43	257.83	0.02	14	0.11	1
381.62	260.24	0.01	13	0.09	1
384.83	260.33	0.23	54	3.48	0
376.93	266.33	0.23	54	3.48	0
374.13	268.83	0.02	15	0.14	4
385.44	278.52	0.03	21	0.34	4
389.61	283.15	0.2	50	2.91	0
391.33	286.72	0.02	14	0.11	1
397.59	283.56	0.25	56	3.77	0
401.97	278.6	0.02	14	0.11	0
411.85	270.85	0.17	46	2.4	0
413.92	278.32	0.33	65	5.25	0
416.06	277.36	0.02	17	0.19	0
410.74	265.54	0.17	46	2.4	0
411.88	260.05	0.26	57	3.93	0
399.7	263.51	0.25	56	3.77	0
393.89	270.36	0.26	58	4.08	0
391.5	268.85	0.01	13	0.09	4
390.98	266.13	0.22	53	3.33	0
390.09	262.82	0.02	14	0.11	1
397.1	258.93	0.15	44	2.16	0
405.53	255.8	0.02	16	0.16	1
407.97	253.62	0.01	13	0.09	1
405.24	249.55	0.26	58	4.08	0
398.68	248.85	0.03	18	0.22	3
403.24	247.15	0.02	14	0.11	1
435.82	244.93	0.01	13	0.09	1
441.67	243.4	0.03	18	0.22	1
445.75	243.72	0.4	71	6.34	0
438.77	247.13	0.31	63	4.91	0
420.47	244.66	0.25	56	3.77	0
415.29	248.45	0.03	18	0.22	1
436.76	247.34	0.01	13	0.09	1
434.55	247.29	0.01	12	0.08	1
431.34	251.79	0.02	16	0.16	1
426.66	246.87	0.02	17	0.19	1
415.67	251.83	0.25	56	3.77	0
413.7	253.33	0.02	16	0.16	3
418.51	259.92	0.15	44	2.16	0
421.34	255.1	0.24	55	3.62	0
419.23	253.29	0.01	12	0.08	1
418.3	254.65	0.01	13	0.09	1
427.55	256.37	0.01	12	0.08	1
429.41	257.24	0.01	12	0.08	0
428.36	256.06	0.2	51	3.05	0
439	255.78	0.05	24	0.47	3
442.02	252.31	0.25	56	3.77	0
450.31	250.76	0.13	41	1.82	1
446.36	252.82	0.02	16	0.16	1
452.59	259.89	0.05	26	0.58	0
439.84	263.84	0.31	63	4.91	0
432.52	269.09	0.05	25	0.53	0
425.86	268.33	0.01	12	0.08	0
