PLOT_ID2	XCOORD	YCOORD	BC_91BAREA	BC_02BAREA	BE_91BAREA	BE_02BAREA	BF_91BAREA	BF_02BAREA	EH_91BAREA	EH_02BAREA	LA_91BAREA	LA_02BAREA	PB_91BAREA	PB_02BAREA	PC_91BAREA	PC_02BAREA	RM_91BAREA	RM_02BAREA	RO_91BAREA	RO_02BAREA	RP_91BAREA	RP_02BAREA	RS_91BAREA	RS_02BAREA	SM_91BAREA	SM_02BAREA	WA_91BAREA	WA_02BAREA	WP_91BAREA	WP_02BAREA	YB_91BAREA	YB_02BAREA	BAREA91_TOT	BAREA02_TOT	BOLE91_KGH	BOLE02_KGH	BRANCH91_KGH	BRANCH02_KGH	FOLIAGE91_KGH	FOLIAGE02_KGH	WOOD91_KGH	WOOD02_KGH	ALLBIO91_KGH	ALLBIO02_KGH	BC_91BOLE	BC_02BOLE	BC_91BRANC	BC_02BRANC	BC_91FOLIA	BC_02FOLIA	BC_91WOOD	BC_02WOOD	BC_91ALLBI	BC_02ALLBI	BE_91BOLE	BE_02BOLE	BE_91BRANC	BE_02BRANC	BE_91FOLIA	BE_02FOLIA	BE_91WOOD	BE_02WOOD	BE_91ALLBI	BE_02ALLBI	BF_91BOLE	BF_02BOLE	BF_91BRANC	BF_02BRANC	BF_91FOLIA	BF_02FOLIA	BF_91WOOD	BF_02WOOD	BF_91ALLBI	BF_02ALLBI	EH_91BOLE	EH_02BOLE	EH_91BRANC	EH_02BRANC	EH_91FOLIA	EH_02FOLIA	EH_91WOOD	EH_02WOOD	EH_91ALLBI	EH_02ALLBI	LA_91BOLE	LA_02BOLE	LA_91BRANC	LA_02BRANC	LA_91FOLIA	LA_02FOLIA	LA_91WOOD	LA_02WOOD	LA_91ALLBI	LA_02ALLBI	PB_91BOLE	PB_02BOLE	PB_91BRANC	PB_02BRANC	PB_91FOLIA	PB_02FOLIA	PB_91WOOD	PB_02WOOD	PB_91ALLBI	PB_02ALLBI	PC_91BOLE	PC_02BOLE	PC_91BRANC	PC_02BRANC	PC_91FOLIA	PC_02FOLIA	PC_91WOOD	PC_02WOOD	PC_91ALLBI	PC_02ALLBI	RM_91BOLE	RM_02BOLE	RM_91BRANC	RM_02BRANC	RM_91FOLIA	RM_02FOLIA	RM_91WOOD	RM_02WOOD	RM_91ALLBI	RM_02ALLBI	RO_91BOLE	RO_02BOLE	RO_91BRANC	RO_02BRANC	RO_91FOLIA	RO_02FOLIA	RO_91WOOD	RO_02WOOD	RO_91ALLBI	RO_02ALLBI	RP_91BOLE	RP_02BOLE	RP_91BRANC	RP_02BRANC	RP_91FOLIA	RP_02FOLIA	RP_91WOOD	RP_02WOOD	RP_91ALLBI	RP_02ALLBI	RS_91BOLE	RS_02BOLE	RS_91BRANC	RS_02BRANC	RS_91FOLIA	RS_02FOLIA	RS_91WOOD	RS_02WOOD	RS_91ALLBI	RS_02ALLBI	SM_91BOLE	SM_02BOLE	SM_91BRANC	SM_02BRANC	SM_91FOLIA	SM_02FOLIA	SM_91WOOD	SM_02WOOD	SM_91ALLBI	SM_02ALLBI	WA_91BOLE	WA_02BOLE	WA_91BRANC	WA_02BRANC	WA_91FOLIA	WA_02FOLIA	WA_91WOOD	WA_02WOOD	WA_91ALLBI	WA_02ALLBI	WP_91BOLE	WP_02BOLE	WP_91BRANC	WP_02BRANC	WP_91FOLIA	WP_02FOLIA	WP_91WOOD	WP_02WOOD	WP_91ALLBI	WP_02ALLBI	YB_91BOLE	YB_02BOLE	YB_91BRANC	YB_02BRANC	YB_91FOLIA	YB_02FOLIA	YB_91WOOD	YB_02WOOD	YB_91ALLBI	YB_02ALLBI	XUTM	YUTM	ELEV	SLOPE	SPR_02_TC1	SPR_02_TC2	SPR_02_TC3	SUM_02_TC1	SUM_02_TC2	SUM_02_TC3	FALL_02_TC1	FALL_02_TC2	FALL_02_TC3
21R	1080536.25	568256.125	0	0	0.3	0.44	0	0	0.06	0.12	0	0	0.04	0	0	0	0.43	0.28	0	0	0	0	0	0	0.12	0.11	0	0	0	0	0.04	0.06	35.36	20.11	190498.11	107265.27	46555.77	30040.24	7270.62	4357.96	237053.88	137305.51	244324.5	141663.47	0	0	0	0	0	0	0	0	0	0	0.33	0.51	0.49	0.66	0.27	0.36	0.36	0.55	0.35	0.54	0	0	0	0	0	0	0	0	0	0	0.02	0.05	0.04	0.06	0.12	0.22	0.03	0.05	0.03	0.06	0	0	0	0	0	0	0	0	0	0	0.04	0	0.03	0	0.05	0	0.04	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0.45	0.27	0.35	0.18	0.32	0.2	0.43	0.25	0.43	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0.12	0.07	0.06	0.21	0.18	0.12	0.11	0.12	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0.05	0.03	0.04	0.03	0.05	0.03	0.05	0.03	0.05	1950055.88	2595692.75	308	5	68	120	95	86	144	108	72	118	112
21T	1080531.25	568969.9375	0	0	0.29	0.27	0	0	0.08	0.07	0	0	0.08	0.05	0	0	0.08	0.08	0	0	0	0	0	0	0.26	0.29	0.16	0.18	0	0	0.05	0.06	37.03	37.49	229056.36	247334.42	49034.35	50648.29	8858.7	8865.9	278090.7	297982.71	286949.4	306848.61	0	0	0	0	0	0	0	0	0	0	0.28	0.26	0.48	0.46	0.22	0.2	0.32	0.3	0.31	0.29	0	0	0	0	0	0	0	0	0	0	0.03	0.02	0.05	0.04	0.19	0.13	0.03	0.03	0.03	0.03	0	0	0	0	0	0	0	0	0	0	0.06	0.04	0.05	0.03	0.08	0.05	0.06	0.04	0.06	0.04	0	0	0	0	0	0	0	0	0	0	0.07	0.06	0.06	0.06	0.05	0.05	0.07	0.06	0.07	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24	0.27	0.15	0.17	0.38	0.47	0.22	0.25	0.23	0.26	0.28	0.3	0.16	0.19	0.05	0.05	0.26	0.28	0.25	0.28	0	0	0	0	0	0	0	0	0	0	0.04	0.04	0.04	0.05	0.04	0.04	0.04	0.04	0.04	0.04	1949999.13	2595903.5	298	5	69	123	100	101	162	108	68	122	116
21V	1080515.625	569598	0	0	0.28	0.29	0	0	0.02	0.02	0	0	0	0	0	0	0.11	0.12	0	0	0	0	0	0	0.17	0.16	0.23	0.22	0	0	0.17	0.17	33.13	38.42	215855.44	256901.27	42545.37	51324.95	6654.87	7646.46	258400.8	308226.22	265055.67	315872.68	0	0	0	0	0	0	0	0	0	0	0.2	0.22	0.39	0.41	0.27	0.28	0.23	0.25	0.23	0.25	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0.02	0.01	0.06	0.05	0.01	0.01	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0.1	0.08	0.09	0.09	0.1	0.09	0.1	0.09	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0.15	0.11	0.1	0.33	0.33	0.15	0.14	0.16	0.15	0.37	0.35	0.23	0.22	0.08	0.08	0.35	0.33	0.34	0.32	0	0	0	0	0	0	0	0	0	0	0.17	0.17	0.16	0.16	0.16	0.15	0.17	0.17	0.17	0.17	1949946	2596088.25	279	5	70	126	96	101	166	107	78	129	113
22C	1080895.625	563345.8125	0	0	0.27	0.27	0	0	0.4	0.4	0	0	0.02	0	0	0	0.1	0.09	0	0	0	0	0	0.01	0.07	0.07	0	0	0	0	0.11	0.14	39.77	43.55	178524.07	199236.63	50328.48	56101.2	10560.38	11213.34	228852.55	255337.83	239412.93	266551.17	0	0	0	0	0	0	0	0	0	0	0.36	0.37	0.47	0.47	0.18	0.18	0.39	0.39	0.38	0.38	0	0	0	0	0	0	0	0	0	0	0.2	0.2	0.24	0.24	0.53	0.52	0.21	0.21	0.23	0.22	0	0	0	0	0	0	0	0	0	0	0.02	0	0.01	0	0.02	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.13	0.12	0.09	0.08	0.05	0.05	0.12	0.11	0.12	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0.11	0.1	0.05	0.05	0.13	0.12	0.1	0.09	0.1	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0.2	0.11	0.13	0.08	0.1	0.15	0.18	0.14	0.18	1950541	2594267	466	6	64	116	99	88	147	111	56	118	122
22D	1080902.25	563690.6875	0	0	0.23	0.26	0	0	0.51	0.49	0	0	0.01	0.01	0	0	0.11	0.1	0	0	0	0	0.02	0.01	0	0	0	0	0	0	0.08	0.08	43.3	49.37	174228.87	205483.32	52428.71	62290.75	10622.55	11777.29	226657.58	267774.07	237280.13	279551.36	0	0	0	0	0	0	0	0	0	0	0.38	0.42	0.45	0.5	0.16	0.19	0.39	0.44	0.38	0.43	0	0	0	0	0	0	0	0	0	0	0.3	0.28	0.32	0.29	0.66	0.63	0.3	0.28	0.32	0.3	0	0	0	0	0	0	0	0	0	0	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0.15	0.14	0.1	0.09	0.07	0.06	0.14	0.12	0.14	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0.12	0.08	0.08	0.06	0.06	0.12	0.11	0.11	0.11	1950516.25	2594369.75	454	10	49	116	115	82	141	113	47	111	123
22E	1080898.125	563892.375	0	0	0.04	0.04	0	0	0.61	0.6	0	0	0	0	0	0	0.16	0.17	0	0	0	0	0.01	0	0	0	0	0	0	0	0.18	0.18	45.64	48.62	169771.15	185521.64	42746.52	46171.98	11884.15	12396.55	212517.67	231693.61	224401.82	244090.17	0	0	0	0	0	0	0	0	0	0	0.05	0.06	0.07	0.09	0.03	0.03	0.05	0.06	0.05	0.06	0	0	0	0	0	0	0	0	0	0	0.38	0.37	0.49	0.48	0.74	0.73	0.41	0.39	0.42	0.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0.26	0.19	0.2	0.09	0.1	0.23	0.24	0.23	0.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31	0.31	0.23	0.24	0.12	0.13	0.3	0.3	0.29	0.29	1950499.5	2594429	439	14	44	117	124	78	134	117	42	111	132
22F	1080764.125	564331.1875	0	0	0.36	0.38	0	0	0.33	0.33	0	0	0	0	0	0	0.04	0.04	0	0	0	0	0	0	0.14	0.13	0	0	0	0	0.11	0.1	43.87	48.13	224093.57	248006.6	62041.76	69940.48	11097.78	12025.13	286135.33	317947.07	297233.11	329972.2	0	0	0	0	0	0	0	0	0	0	0.45	0.48	0.59	0.62	0.25	0.27	0.48	0.51	0.47	0.51	0	0	0	0	0	0	0	0	0	0	0.15	0.15	0.17	0.17	0.39	0.39	0.16	0.16	0.17	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.04	0.03	0.02	0.02	0.02	0.04	0.03	0.04	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0.18	0.08	0.08	0.24	0.24	0.16	0.16	0.16	0.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0.14	0.11	0.09	0.08	0.07	0.15	0.13	0.15	0.13	1950426.25	2594548.75	424	14	57	114	106	95	154	109	64	122	115
22G	1080769.75	564638.25	0	0	0.32	0.33	0	0	0.2	0.19	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.05	0.37	0.33	0.03	0.04	0	0	0.07	0.06	29.25	36.14	153597.48	192320.97	35532.18	46005.86	8663.72	10075.71	189129.67	238326.83	197793.39	248402.55	0	0	0	0	0	0	0	0	0	0	0.32	0.35	0.52	0.54	0.2	0.22	0.36	0.39	0.35	0.38	0	0	0	0	0	0	0	0	0	0	0.09	0.08	0.12	0.11	0.2	0.2	0.1	0.09	0.1	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.03	0	0.02	0	0.02	0	0.02	0.46	0.41	0.26	0.22	0.53	0.51	0.42	0.37	0.43	0.38	0.05	0.06	0.02	0.03	0.01	0.01	0.04	0.05	0.04	0.05	0	0	0	0	0	0	0	0	0	0	0.07	0.07	0.06	0.06	0.04	0.04	0.07	0.07	0.07	0.07	1950404.13	2594640	419	17	65	113	94	97	157	109	62	122	118
22H	1080843.75	564983.6875	0	0	0.36	0.36	0	0	0.24	0.26	0	0	0.02	0.04	0	0	0.03	0.02	0	0	0	0	0	0	0.2	0.21	0	0	0	0	0.11	0.09	37.16	39.97	185006.51	199961.36	50775.77	54076.81	10475.64	11422.62	235782.28	254038.16	246257.91	265460.78	0	0	0	0	0	0	0	0	0	0	0.43	0.44	0.57	0.59	0.23	0.23	0.46	0.47	0.45	0.46	0	0	0	0	0	0	0	0	0	0	0.1	0.12	0.14	0.15	0.34	0.35	0.11	0.12	0.12	0.13	0	0	0	0	0	0	0	0	0	0	0.01	0.04	0.01	0.02	0.02	0.03	0.01	0.03	0.01	0.03	0	0	0	0	0	0	0	0	0	0	0.03	0.02	0.02	0.01	0.02	0.01	0.03	0.02	0.03	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26	0.28	0.12	0.13	0.3	0.31	0.23	0.24	0.23	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0.11	0.1	0.08	0.07	0.06	0.13	0.11	0.13	0.11	1950399.13	2594747.75	398	11	57	120	109	94	151	108	59	115	119
22I	1080866	565312.625	0	0	0.09	0.08	0	0	0.49	0.51	0	0	0	0	0	0	0.13	0.13	0	0	0	0	0.03	0.01	0.09	0.09	0.08	0.08	0	0	0.09	0.1	45.53	50.34	194193.82	217867.53	44103.28	48998.35	12557.02	13650.74	238297.1	266865.88	250854.12	280516.62	0	0	0	0	0	0	0	0	0	0	0.09	0.09	0.15	0.15	0.07	0.06	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0.26	0.27	0.4	0.4	0.64	0.65	0.29	0.29	0.3	0.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0.16	0.13	0.13	0.07	0.07	0.16	0.15	0.15	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.12	0.12	0.07	0.07	0.12	0.12	0.11	0.11	0.11	0.11	0.16	0.16	0.09	0.09	0.02	0.02	0.14	0.15	0.14	0.14	0	0	0	0	0	0	0	0	0	0	0.19	0.19	0.14	0.15	0.06	0.06	0.18	0.19	0.17	0.18	1950380.25	2594847	381	8	56	125	115	83	141	115	76	123	112
22L	1080894.625	566263.8125	0	0	0.57	0.58	0	0	0.13	0.13	0	0	0.04	0.06	0	0	0	0	0	0	0	0	0	0	0.22	0.22	0	0	0	0	0.04	0.02	35.61	37.61	210261.03	224841.14	61293.95	66156.79	8357.52	8812.06	271554.99	290997.94	279912.51	299810	0	0	0	0	0	0	0	0	0	0	0.65	0.67	0.79	0.81	0.42	0.43	0.68	0.7	0.67	0.69	0	0	0	0	0	0	0	0	0	0	0.05	0.05	0.05	0.05	0.15	0.15	0.05	0.05	0.06	0.06	0	0	0	0	0	0	0	0	0	0	0.03	0.05	0.02	0.03	0.04	0.05	0.03	0.04	0.03	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23	0.22	0.1	0.1	0.35	0.35	0.2	0.19	0.2	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.01	0.03	0.01	0.03	0.01	0.04	0.01	0.04	0.01	1950315.13	2595130.5	363	13	77	134	97	108	166	107	73	119	111
22N	1080901.625	566914	0	0	0.54	0.51	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.19	0.24	0.23	0	0	0	0.06	27.32	31.65	199776.9	237736.19	48141.97	56290.6	5172.38	6013.17	247918.86	294026.78	253091.24	300039.95	0	0	0	0	0	0	0	0	0	0	0.48	0.46	0.72	0.69	0.5	0.47	0.53	0.5	0.53	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0.15	0.09	0.09	0.38	0.37	0.15	0.14	0.15	0.14	0.35	0.34	0.18	0.18	0.09	0.09	0.32	0.31	0.32	0.3	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0.04	0	0.05	0	0.05	0	0.05	1950267	2595323.5	332	13	66	121	99	98	164	110	69	116	109
22P	1080871.625	567608.875	0	0	0.41	0.45	0	0	0.23	0.3	0	0	0.08	0	0	0	0.17	0.16	0	0	0	0	0	0	0.01	0	0	0	0	0	0.1	0.08	32.35	29.97	157619.18	146006.04	46428.03	45533.66	7764.49	7284.63	204047.21	191539.7	211811.7	198824.33	0	0	0	0	0	0	0	0	0	0	0.48	0.55	0.6	0.65	0.31	0.33	0.51	0.57	0.5	0.56	0	0	0	0	0	0	0	0	0	0	0.1	0.13	0.13	0.16	0.42	0.5	0.11	0.14	0.12	0.15	0	0	0	0	0	0	0	0	0	0	0.08	0	0.04	0	0.08	0	0.07	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0.21	0.21	0.14	0.13	0.1	0.1	0.19	0.19	0.19	0.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0.11	0.08	0.07	0.08	0.06	0.11	0.1	0.11	0.1	1950204.38	2595527	313	5	66	126	103	94	155	107	55	122	127
22R	1080867.625	568276.75	0	0	0.16	0.13	0	0	0.44	0.47	0	0	0	0	0	0	0.16	0.16	0	0	0	0	0	0.02	0.04	0.03	0.13	0.1	0	0	0.08	0.09	46.15	43.16	218612.8	194214.13	51926.81	46680.02	11180.33	10173.25	270539.61	240894.15	281719.94	251067.4	0	0	0	0	0	0	0	0	0	0	0.2	0.18	0.31	0.28	0.12	0.1	0.22	0.2	0.22	0.2	0	0	0	0	0	0	0	0	0	0	0.21	0.24	0.3	0.33	0.63	0.64	0.23	0.26	0.25	0.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0.19	0.15	0.15	0.1	0.1	0.18	0.18	0.17	0.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.02	0	0.01	0	0.01	0	0.01	0.04	0.04	0.03	0.02	0.05	0.04	0.04	0.03	0.04	0.03	0.25	0.21	0.13	0.11	0.04	0.03	0.23	0.19	0.22	0.18	0	0	0	0	0	0	0	0	0	0	0.1	0.13	0.08	0.1	0.06	0.07	0.1	0.13	0.1	0.12	1950151.63	2595724.25	300	5	65	116	97	82	140	109	60	116	117
22T	1080859.625	568978.9375	0	0	0.08	0.07	0	0	0.56	0.57	0	0	0.01	0.02	0	0	0.14	0.15	0	0	0	0	0.11	0.1	0	0	0	0	0	0	0.09	0.09	43.15	50.75	139912.4	169372.78	39113.12	45898.85	11548.53	12719.09	179025.52	215271.64	190574.06	227990.73	0	0	0	0	0	0	0	0	0	0	0.14	0.12	0.18	0.16	0.05	0.05	0.15	0.13	0.14	0.12	0	0	0	0	0	0	0	0	0	0	0.39	0.4	0.48	0.48	0.73	0.72	0.41	0.42	0.43	0.43	0	0	0	0	0	0	0	0	0	0	0.02	0.03	0.01	0.02	0.01	0.02	0.02	0.03	0.02	0.03	0	0	0	0	0	0	0	0	0	0	0.22	0.23	0.15	0.16	0.08	0.09	0.2	0.22	0.2	0.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0.07	0.08	0.07	0.06	0.05	0.08	0.07	0.08	0.07	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0	0	0	0	0.01	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0	0.14	0.13	0.1	0.1	0.06	0.06	0.13	0.13	0.12	0.12	1950095	2595931.5	292	4	56	124	115	86	147	113	77	122	106
22V	1080842.25	569616.75	0	0	0.4	0.41	0	0	0.15	0.15	0	0	0	0	0.01	0	0.17	0.15	0	0	0	0	0.01	0.01	0.15	0.12	0	0	0	0	0.11	0.15	36.15	44.21	186621.6	233405.89	50774.94	64105.58	8834.29	10509.89	237396.54	297511.46	246230.82	308021.35	0	0	0	0	0	0	0	0	0	0	0.44	0.45	0.59	0.6	0.3	0.32	0.47	0.48	0.47	0.48	0	0	0	0	0	0	0	0	0	0	0.06	0.06	0.09	0.08	0.28	0.27	0.07	0.07	0.08	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0.19	0.17	0.14	0.12	0.1	0.09	0.18	0.15	0.18	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0	0	0	0	0.17	0.14	0.08	0.07	0.22	0.19	0.15	0.12	0.15	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0.18	0.09	0.12	0.08	0.12	0.12	0.17	0.11	0.16	1950040.63	2596119	275	6	68	116	94	97	151	102	80	130	113
22X	1080827.375	570277.6875	0	0	0.13	0.13	0	0	0.62	0.59	0	0	0	0	0	0	0.15	0.17	0	0	0	0	0.01	0.01	0	0	0	0	0	0	0.1	0.09	43.16	50.07	149709.88	180614.4	42561.28	49969.51	12182.22	13349.08	192271.17	230583.9	204453.39	243932.98	0	0	0	0	0	0	0	0	0	0	0.19	0.19	0.25	0.25	0.09	0.09	0.2	0.2	0.19	0.2	0	0	0	0	0	0	0	0	0	0	0.41	0.38	0.48	0.45	0.77	0.74	0.42	0.4	0.44	0.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0.25	0.15	0.17	0.08	0.1	0.21	0.23	0.2	0.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0.17	0.12	0.12	0.06	0.06	0.16	0.16	0.16	0.15	1949985.13	2596313.25	253	5	63	119	108	97	160	110	61	115	114
23E	1081200.125	564000.625	0	0	0.04	0.07	0	0	0.63	0.63	0	0	0	0	0	0	0.09	0.03	0	0	0	0	0.12	0.11	0	0.05	0	0	0	0	0.12	0.11	34.89	41.44	110309.67	135764.76	30927.59	37598.19	9854.5	11901.37	141237.25	173362.95	151091.75	185264.32	0	0	0	0	0	0	0	0	0	0	0.07	0.11	0.09	0.15	0.03	0.04	0.07	0.12	0.07	0.11	0	0	0	0	0	0	0	0	0	0	0.45	0.44	0.55	0.53	0.79	0.75	0.47	0.46	0.49	0.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0.05	0.11	0.03	0.05	0.01	0.15	0.04	0.14	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0.09	0.09	0.09	0.05	0.05	0.09	0.09	0.09	0.09	0	0.1	0	0.05	0	0.07	0	0.09	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23	0.22	0.16	0.15	0.08	0.07	0.21	0.2	0.2	0.2	1950579.88	2594484.25	439	9	53	122	116	82	140	117	41	114	132
23N	1081211.875	566958.5	0	0	0.32	0.29	0	0	0.24	0.23	0	0	0.01	0.01	0	0	0.29	0.31	0	0	0	0	0.01	0.01	0.06	0.06	0	0	0	0	0.05	0.07	39.2	47.17	187901.74	233512.08	51134.85	61118.08	8075.48	9570.07	239036.59	294630.16	247112.07	304200.23	0	0	0	0	0	0	0	0	0	0	0.4	0.35	0.54	0.49	0.29	0.26	0.43	0.38	0.43	0.38	0	0	0	0	0	0	0	0	0	0	0.12	0.12	0.14	0.13	0.34	0.32	0.13	0.12	0.13	0.13	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0.34	0.36	0.23	0.26	0.22	0.23	0.31	0.33	0.31	0.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0.01	0.01	0	0	0.01	0	0.06	0.07	0.03	0.04	0.08	0.1	0.05	0.06	0.05	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0.09	0.05	0.07	0.05	0.06	0.06	0.08	0.06	0.08	1950354.63	2595360.5	322	7	79	132	90	101	162	106	71	122	119
23P	1081192.625	567620.9375	0	0	0.17	0.23	0	0	0.42	0.5	0	0	0	0	0	0	0.18	0.16	0	0	0	0	0	0	0.03	0.03	0	0	0	0	0.19	0.06	34.91	29.45	158251.33	118589.29	39965.26	34278.22	8465.97	7301.61	198216.58	152867.51	206682.56	160169.12	0	0	0	0	0	0	0	0	0	0	0.21	0.35	0.31	0.44	0.13	0.17	0.23	0.37	0.23	0.36	0	0	0	0	0	0	0	0	0	0	0.22	0.29	0.28	0.33	0.57	0.64	0.23	0.3	0.24	0.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21	0.22	0.16	0.14	0.11	0.1	0.2	0.2	0.2	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.04	0.02	0.02	0.04	0.04	0.03	0.03	0.03	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32	0.1	0.23	0.06	0.14	0.05	0.3	0.09	0.29	0.09	1950297.88	2595555.25	305	4	61	118	104	88	147	110	60	118	118
